No,Kode Item,Nama Item,Jenis,Stok,Satuan,H. Beli,Harga Jual,TOTAL,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
2708,TRM3899,KABEL KONEKTOR LAMPU LED,TBINA,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2709,TRM3898,KABEL KONEKTOR LAMPU LED 30CM,TBINA,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2710,TRM3937,KENNEDY KEN5530140K MAGNETIC ADJ. PEN-TYPE TELESCOPIC PICK-UP TOOL,TBINA,0,PCS,88000.0,88000.0,0.0,,,,,,,,,,,,,,,,,
2711,TRM3328,KINAGAWA INDIKATOR & SWITCH PANEL LISTRIK,TBINA,0,PCS,52000.0,0.0,0.0,,,,,,,,,,,,,,,,,
2712,TRM3565,KONTAKTOR FUJI ELECTRIC DAN TOR (COIL DC 24V),TBINA,0,SET,475000.0,475000.0,0.0,,,,,,,,,,,,,,,,,
2713,TRM4155,LAMPU LED 120 CM + RUMAH LAMPU,TBINA,0,SET,170000.0,170000.0,0.0,,,,,,,,,,,,,,,,,
2714,TRM4138,LINGGIS DIA 25MM PAJANG 120,TBINA,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2715,TRM4267,MAGNAFLUX SPOTCHECK CLEANER DEVELOPER PENETRANT,TBINA,0,PCS,170000.0,170000.0,0.0,,,,,,,,,,,,,,,,,
2716,TRM3919,MAGNETIC PEN-TYPE TELESCOPIC PICK-UP TOOL PANJANG 50 CM,TBINA,0,PCS,0.0,225000.0,0.0,,,,,,,,,,,,,,,,,
2717,TRM3461,MAP SLETING JALA,TBINA,0,PCS,9000.0,13500.0,0.0,,,,,,,,,,,,,,,,,
2718,TRM3955,MATA BOR NACHI DIAMETER 15,TBINA,0,PCS,465740.0,503000.0,0.0,,,,,,,,,,,,,,,,,
2719,TRM3956,MATA BOR NACHI DIAMETER 4.2,TBINA,0,PCS,34460.0,37217.0,0.0,,,,,,,,,,,,,,,,,
2720,TRM3957,MATA BOR NACHI DIAMETER 5,TBINA,0,PCS,36500.0,39420.0,0.0,,,,,,,,,,,,,,,,,
2721,TRM3922,MATA SOCK 4 NV-17L MAGNETIC SOCKET (417MP50),TBINA,0,PCS,321000.0,321000.0,0.0,,,,,,,,,,,,,,,,,
2722,TRM3732,MATA SOCK MERK TONE 4 NV-17L,TBINA,0,PCS,140541.0,140541.0,0.0,,,,,,,,,,,,,,,,,
2723,TRM3838,"MATA SOCKET DEEP IMPACT 8MM - 36MM 1/2""",TBINA,0,SET,261499.0,261499.0,0.0,,,,,,,,,,,,,,,,,
2724,TRM3938,"MESIN POTONG BESI MESIN CUTT OFF CUTTING WHEEL 14"" MAKITA M2401B",TBINA,0,PCS,1554055.0,1745000.0,0.0,,,,,,,,,,,,,,,,,
2725,TRM4271,NACHI DRESET 1.0 - 10.0 X 0.5 MM (19 PCS),TBINA,0,SET,752529.74,0.0,0.0,,,,,,,,,,,,,,,,,
2726,TRM3954,NEPPLE SELANG 1/4,TBINA,0,PCS,0.0,11250.0,0.0,,,,,,,,,,,,,,,,,
2727,TRM3351,NERO SAKLAR LIGHT DIMMER 300W,TBINA,0,PCS,168750.0,168750.0,0.0,,,,,,,,,,,,,,,,,
2728,TRM4130,NIPPON RESIBON MATA GERINDA A-24S 100X6X16MM,TBINA,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2729,TRM4051,OBENG FLEXIBEL MAGNETIC 64104,TBINA,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2730,TRM4244,PALU DOUBLE PLASTIK 50MM,TBINA,0,PCS,106750.0,106750.0,0.0,,,,,,,,,,,,,,,,,
2731,TRM4150,PALU KARET,TBINA,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2732,TRM4038,PANASONIC ORI CR 2032 LITHIUM 3V,TBINA,0,PCS,0.0,7500.0,0.0,,,,,,,,,,,,,,,,,
2733,TRM3769,PID REX TEMPERATUR CONTROLER C100 40DA,TBINA,0,PCS,128000.0,126000.0,0.0,,,,,,,,,,,,,,,,,
2734,TRM3367,PIGMENT POWDER PEWARNA,TBINA,0,PCS,22900.0,20900.0,0.0,,,,,,,,,,,,,,,,,
2735,TRM3329,PILOT LAMP 22MM LED,TBINA,0,SET,25310.0,0.0,0.0,,,,,,,,,,,,,,,,,
2736,TRM4050,PROTECTION SPIRAL TUBE / COVER WIRE @ 5 METER,TBINA,0,PCS,93959.0,160500.0,0.0,,,,,,,,,,,,,,,,,
2737,TRM3388,RATCHET OULLER HHH-500K,TBINA,0,PCS,965600.0,965600.0,0.0,,,,,,,,,,,,,,,,,
2738,TRM3433,RATCHET PULLER HHH-700K (INDENT 2 WEEK),TBINA,0,PCS,1043100.0,1564650.0,0.0,,,,,,,,,,,,,,,,,
2739,TRM4258,RESIBON MATA GERINDA WA 60,TBINA,0,PCS,15000.0,15000.0,0.0,,,,,,,,,,,,,,,,,
2740,TRM3465,RIG014ACTIVARMR ELECTRICAL INSULATING GLOVES CLASS 0 - RIG014,TBINA,0,PSG,907500.0,907500.0,0.0,,,,,,,,,,,,,,,,,
2741,TRM3863,RING PLATE & RING PER M5 GALVANIS,TBINA,0,PCS,0.0,400.0,0.0,,,,,,,,,,,,,,,,,
2742,TRM3453,RUMAH LAMPU PHILIPS TL T8 120 CM,TBINA,0,PCS,49730.0,49730.0,0.0,,,,,,,,,,,,,,,,,
2743,TRM3900,SAKLAR BROCO DOUBLE 16220,TBINA,0,PCS,16000.0,16000.0,0.0,,,,,,,,,,,,,,,,,
2744,TRM3909,SAKLAR BROCO OUTBOW SERI 06,TBINA,0,PCS,16000.0,16000.0,0.0,,,,,,,,,,,,,,,,,
2745,TRM4020,SAKLAR ON OFF MERK DV,TBINA,0,PCS,26700.0,26700.0,0.0,,,,,,,,,,,,,,,,,
2746,TRM3399,SANWA HIGH NIBBLER SN-320B,TBINA,0,UNIT,15900000.0,34500000.0,0.0,,,,,,,,,,,,,,,,,
2747,TRM4039,SATA  FLEXIBLE MAGNETIC,TBINA,0,PCS,0.0,276000.0,0.0,,,,,,,,,,,,,,,,,
2748,TRM3874,SC-AR22-FFOR BIRU,TBINA,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2749,TRM3873,SC-AR22-FFOR HIJAU,TBINA,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2750,TRM3871,SC-AR22-FFOR MERAH,TBINA,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2751,TRM3870,SC-AR22-FOR BIRU,TBINA,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2752,TRM3869,SC-AR22-FOR HIJAU,TBINA,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2753,TRM3868,SC-AR22-FOR KUNING,TBINA,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2754,TRM3867,SC--AR22-FOR MERAH,TBINA,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2755,TRM3881,SCHNEIDER ILUMINATED  PUSH BUTTON 220VAC XB2BMW33M1C HIJAU,TBINA,0,PCS,105550.0,0.0,0.0,,,,,,,,,,,,,,,,,
2756,TRM3880,SCHNEIDER ILUMINATED  PUSH BUTTON 220VAC XB2BMW34M1C MERAH,TBINA,0,PCS,105550.0,0.0,0.0,,,,,,,,,,,,,,,,,
2757,TRM3878,SCHNEIDER PUSH BUTTON MODULAR XB5AA31 HIJAU,TBINA,0,PCS,58200.0,0.0,0.0,,,,,,,,,,,,,,,,,
2758,TRM3879,SCHNEIDER PUSH BUTTON MODULAR XB5AA42 MERAH,TBINA,0,PCS,58200.0,0.0,0.0,,,,,,,,,,,,,,,,,
2759,TRM3862,SEKAI KIPAS ANGIN PENDINGIN VFN 1212 12 CM,TBINA,0,PCS,0.0,157500.0,0.0,,,,,,,,,,,,,,,,,
2760,TRM3894,SELANG AIR,TBINA,0,MTR,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2761,TRM3953,SELANG BENANG TOGAWA 6X11,TBINA,0,MTR,0.0,31500.0,0.0,,,,,,,,,,,,,,,,,
2762,TRM4132,SELANG BRIDGESTONE JAPAN EXCEL WARNA HIJAU,TBINA,0,PCS,49900.0,49900.0,0.0,,,,,,,,,,,,,,,,,
2763,TRM3629,SELANG GREASE,TBINA,0,PCS,15000.0,15000.0,0.0,,,,,,,,,,,,,,,,,
2764,TRM4131,SELANG SPIRAL PANJANG 5X8MM 6 METER,TBINA,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2765,TRM3327,SELECTOR SWITCH MERK FORT LA115-A,TBINA,0,PCS,40690.0,0.0,0.0,,,,,,,,,,,,,,,,,
2766,TRM3840,SENTER PEN,TBINA,0,PCS,26800.0,26800.0,0.0,,,,,,,,,,,,,,,,,
2767,TRM3872,SHEMSCO PUSH BUTTON  SC AR22-FFOR KUNING,TBINA,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2768,TRM3864,SIKAT KAWAT UNION H1-11,TBINA,0,PCS,0.0,56000.0,0.0,,,,,,,,,,,,,,,,,
2769,TRM3525,"SIKAT PIRINGAN 8"" KUNINGAN MULTIPRO",TBINA,0,PCS,115000.0,172500.0,0.0,,,,,,,,,,,,,,,,,
2770,TRM3740,SIKAT WIRE BRUSH WW-100 K150MM,TBINA,0,PCS,199970.0,216000.0,0.0,,,,,,,,,,,,,,,,,
2771,TRM3331,SNS ELECTRIC,TBINA,0,PCS,262417.0,0.0,0.0,,,,,,,,,,,,,,,,,
2772,TRM3628,SOLASI LISTIRK HITAM  NITTO,TBINA,0,ROL,7500.0,7500.0,0.0,,,,,,,,,,,,,,,,,
2773,TRM3562,STAINLESS STEEL STEIN CLEANER ARCMEN CT 501 NB / 1 KG,TBINA,0,PCS,90666.67,90666.66,0.0,,,,,,,,,,,,,,,,,
2774,TRM3487,STANDING MODEL-AVA1500-60-1P,TBINA,0,PCS,0.0,1875000.0,0.0,,,,,,,,,,,,,,,,,
2775,TRM3354,STOP KONTAK BROCO 1 LUBANG 15410,TBINA,0,PCS,13000.0,13000.0,0.0,,,,,,,,,,,,,,,,,
2776,TRM3935,"TAP SP 4x0,75 HITAM",TBINA,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2777,TRM3387,TAPE CARTRIDGE 6MM,TBINA,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2778,TRM4040,TERMINAL CH MALE FEMALE,TBINA,0,PCS,2000.0,3000.0,0.0,,,,,,,,,,,,,,,,,
2779,TRM3974,TERMINAL JEPIT,TBINA,0,PCS,2000.0,2000.0,0.0,,,,,,,,,,,,,,,,,
2780,TRM3557,THINER IMPALA @1 LITER,TBINA,0,KLG,40000.0,60000.0,0.0,,,,,,,,,,,,,,,,,
2781,TRM3952,"TIMAH SOLDER DIAMETER 0,8MM 1/4KG (SAKURA)",TBINA,0,PCS,33000.0,45000.0,0.0,,,,,,,,,,,,,,,,,
2782,TRM4139,TIMER THEBEN SUL 181D,TBINA,0,PCS,220147.0,220147.0,0.0,,,,,,,,,,,,,,,,,
2783,TRM3684,TOKIWA DRILL CHUCK 1-10MM 3/8-24UNF,TBINA,0,PCS,89250.0,127500.0,0.0,,,,,,,,,,,,,,,,,
2784,TRM3356,TUNGLEE VARIABLE UX MICRO GEAR MOTOR 90 WATT 1 PHASE 4 POLE RATIO 150 AS 15 MM,TBINA,0,UNIT,5180180.0,5180180.0,0.0,,,,,,,,,,,,,,,,,
2785,TRM3486,TV TYPE SHARP 42DD1,TBINA,0,UNIT,0.0,4600000.0,0.0,,,,,,,,,,,,,,,,,
2786,TRM3355,UTICON STOP KONTAK ARDE 1 LUBANG ST-118,TBINA,0,PCS,6000.0,6000.0,0.0,,,,,,,,,,,,,,,,,
2787,TRM3464,WALL FAN WF-ECO-75-TH CKE,TBINA,0,UNIT,0.0,1889000.0,0.0,,,,,,,,,,,,,,,,,
2788,TRM3490,WASHER M6 (RING PER + RING PLAT),TBINA,0,PCS,0.0,6300.0,0.0,,,,,,,,,,,,,,,,,
2789,TRM3489,WASHER M8 (RING PER + RING PLAT),TBINA,0,PCS,0.0,810.0,0.0,,,,,,,,,,,,,,,,,
2790,TRM3837,WHEEL BRUSH DIA 150 STEEL WIRE WIDTH 15MM MAX RPM 6500,TBINA,0,PCS,0.0,88500.0,0.0,,,,,,,,,,,,,,,,,
2791,TRM3555,WIPER KACA,TBINA,0,PCS,37689.0,37689.0,0.0,,,,,,,,,,,,,,,,,
2792,TRM3770,WIRE BRUSH KAWAT,TBINA,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2793,TRM3834,WIRE BRUSH SELERY DIA 150MM TEBAL 15MM,TBINA,0,PCS,145000.0,145000.0,0.0,,,,,,,,,,,,,,,,,
2794,TRM3564,WIRE BRUSH SWB-03,TBINA,0,PCS,115000.0,172500.0,0.0,,,,,,,,,,,,,,,,,
2795,TRM3865,WIRE BRUSH UNION DIA 150MM TEBAL 15MM,TBINA,0,PCS,0.0,160000.0,0.0,,,,,,,,,,,,,,,,,
2796,TRM3730,WIRE BRUSH WP 60 LYR,TBINA,0,PCS,58500.0,58500.0,0.0,,,,,,,,,,,,,,,,,
2797,TRM4243,"WP AIR GRINDE 4""",TBINA,0,PCS,810000.0,810000.0,0.0,,,,,,,,,,,,,,,,,
2798,TRM4217,AS DRAT SUS 304 (AS DRAT M12X1000 ),TRMS,0,BTG,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2799,TRM4230,BAUT BUTTON SUS 304 ( BAUT BUTTON M5X10 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2800,TRM4231,BAUT BUTTON SUS 304 ( BAUT BUTTON M6X10 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2801,TRM4232,BAUT COUNTERSINK SUS 304 ( BAUT COUNTERSINK M5X12 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2802,TRM4266,BAUT JP + NUT + RING (M4 X 15 MM + NUT RING),TRMS,0,PCS,245.0,245.0,0.0,,,,,,,,,,,,,,,,,
2803,TRM4219,BAUT L SUS 304 ( BAUT L M4X12 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2804,TRM4220,BAUT L SUS 304 ( BAUT L M4X16 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2805,TRM4218,BAUT L SUS 304 ( BAUT L M4X8 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2806,TRM4221,BAUT L SUS 304 ( BAUT L M5X12 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2807,TRM4222,BAUT L SUS 304 ( BAUT L M5X25 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2808,TRM4223,BAUT L SUS 304 ( BAUT L M6X10 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2809,TRM4226,BAUT L SUS 304 ( BAUT L M6X25 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2810,TRM4227,BAUT L SUS 304 ( BAUT L M8X12 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2811,TRM4228,BAUT L SUS 304 ( BAUT L M8X16 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2812,TRM4229,BAUT L SUS 304 ( BAUT L M8X35 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2813,TRM4224,BAUT L SUS 304 (BAUT L M6X16 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2814,TRM4225,BAUT L SUS 304 (BAUT L M6X20 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2815,TRM4261,BUTTON HEAD SOCKET BOLT SUS 304 ( M5 X 8 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2816,TRM4274,CASTER SWIVEL ( 5 INCH WITH BARAKE ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2817,TRM4298,CLAMP PIPA GANTUNG GALVANIS (DIA. 1 INCH),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2818,TRM4297,"CLAMP PIPA GANTUNG GALVANIS (DIA. 1,5 INCH)",TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2819,TRM4296,CLAMP PIPA GANTUNG GALVANIS (DIA. 2 INCH),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2820,TRM4295,"CLAMP PIPA GANTUNG GALVANIS (DIA. 2,5 INCH)",TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2821,TRM4294,CLAMP PIPA GANTUNG GALVANIS (DIA. 3 INCH),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2822,TRM4252,COUNTERSUNK HEX SOCKET BOLT SUS 304 ( M6 A--20 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2823,TRM4215,COUNTERSUNK HEX SOCKET BOLT SUS 304 ( M8 A--20 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2824,TRM4268,DYNASET SUS 304 ( M8 A -- 30 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2825,TRM4276,HEX BOLT + RING PER + RING PLAT + NUT SUS 304 M10 ( M10 X 25 ),TRMS,0,SET,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2826,TRM4275,HEX BOLT + RING PER + RING PLAT + NUT SUS 304 M8 ( M8 X 20 ),TRMS,0,SET,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2827,TRM4205,HEX BOLT SUS 304 ( M10 A---30 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2828,TRM4208,HEX BOLT SUS 304 ( M12 A---25 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2829,TRM4211,HEX BOLT SUS 304 ( M20 A--70 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2830,TRM4255,HEX BOLT SUS 304 ( M8 A--10 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2831,TRM4256,HEX BOLT SUS 304 ( M8 A--12 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2832,TRM4254,HEX BOLT SUS 304 ( M8 A--25 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2833,TRM4257,HEX BOLT SUS 304 ( M8 A--30 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2834,TRM4214,HEX NUT SUS 304 ( M20 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2835,TRM4202,HEX SOCKET BOLT SUS 304 ( M6 A--10 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2836,TRM4209,HEX SOCKET BUTTON HEAD SUS 304 ( M4 A---10 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2837,TRM4210,HEX SOCKET BUTTON HEAD SUS 304 ( M5 A---12 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2838,TRM4322,HEX. NUT BAJA 8.8 M10,TRMS,0,PCS,1000.0,1000.0,0.0,,,,,,,,,,,,,,,,,
2839,TRM4321,HEX. NUT BAJA 8.8 M16,TRMS,0,PCS,2200.0,2200.0,0.0,,,,,,,,,,,,,,,,,
2840,TRM4216,HIT ANCHOR ( M8 A--- 70 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2841,TRM4292,LONG DRAT (M10 X 1000 ),TRMS,0,BTG,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2842,TRM4293,NUT + RING PLLAT BAJA (M10),TRMS,0,SET,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2843,TRM4242,NUT SUS 304 ( M12 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2844,TRM4241,NUT SUS 304 ( M6 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2845,TRM4204,RING PER SUS 304 ( M10 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2846,TRM4207,RING PER SUS 304 ( M12 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2847,TRM4213,RING PER SUS 304 ( M20 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2848,TRM4237,RING PER SUS 304 ( M4 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2849,TRM4238,RING PER SUS 304 ( M5 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2850,TRM4239,RING PER SUS 304 ( M6 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2851,TRM4240,RING PER SUS 304 ( M8 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2852,TRM4323,RING PLAT BAJA 8.8 M10,TRMS,0,PCS,300.0,300.0,0.0,,,,,,,,,,,,,,,,,
2853,TRM4203,RING PLAT SUS 304 ( M10 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2854,TRM4206,RING PLAT SUS 304 ( M12 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2855,TRM4212,RING PLAT SUS 304 ( M20 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2856,TRM4253,RING PLAT SUS 304 ( M8 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2857,TRM4233,RING PLATE SUS 304 M4 (M4),TRMS,0,PC,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2858,TRM4234,RING PLATE SUS 304 M5 ( M5 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2859,TRM4235,RING PLATE SUS 304 M6 ( M6 ),TRMS,0,PC,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2860,TRM4236,RING PLATE SUS 304 M8 ( M8),TRMS,0,LOT,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2861,TRM4330,RODA CUSTER ( RODA CUSTER 3 INCH SWIVEL + REM ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2862,TRM4319,STUD BOLT ( M16 (5/8INCH X 105MM) + NUT + RING PLATE (A193) ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2863,TRM4320,STUD BOLT ( M20 (3/4INCH X 105MM) + NUT + RING PLATE (A193) ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2864,TRM4302,STUD BOLT ( STUD BOLT M10 X 70 MM (+2 HEX NUT + 2 WASHER ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2865,TRM4300,STUD BOLT ( STUD BOLT M12 X 50 MM (+2 HEX NUT + 2 WASHER ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2866,TRM4299,STUD BOLT ( STUD BOLT M12 X 70 MM (+2 HEX NUT + 2 WASHER ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2867,TRM4291,STUD BOLT ( STUD BOLT M16 X 110 MM (+2 HEX NUT + 2 WASHER ) ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2868,TRM4303,U BOLT ( U BOLT 1/2 X 4 INCH (+2 HEX NUT +2 WASHER ) ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2869,TRM4290,U BOLT ( U BOLT 5/8 X 6 INCH (+2 HEX NUT + 2 WASHER ) ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2870,TRM4263,WING BOLT SUS 304 ( M8 X 10 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2871,TRM4262,WING BOLT SUS 304 ( M8 X 25 ),TRMS,0,PCS,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2872,TRM3630,ACYRILIC SIGNAGE BENING 5MM UK 40 X 10,UNI,0,SET,88500.0,130000.0,0.0,,,,,,,,,,,,,,,,,
2873,TRM3913,AKRILIK BENING UK. 10X30,UNI,0,PCS,53500.0,75000.0,0.0,,,,,,,,,,,,,,,,,
2874,TRM4057,AKRILIK BROSUR 1 SUSUN UK.A5,UNI,0,PCS,0.0,72500.0,0.0,,,,,,,,,,,,,,,,,
2875,TRM3912,AKRILIK BROSUR 2 SUSUN UK. A5 TEBAL 3MM,UNI,0,PCS,93000.0,130500.0,0.0,,,,,,,,,,,,,,,,,
2876,TRM3910,AKRILIK BROSUR 4 SUSUN,UNI,0,PCS,240000.0,336000.0,0.0,,,,,,,,,,,,,,,,,
2877,TRM3911,AKRILIK FRAME UK. A3 TEBAL 3MM,UNI,0,SET,290000.0,406000.0,0.0,,,,,,,,,,,,,,,,,
2878,TRM4318,AQUAPROF 061 ABU ABU,UNI,0,GLN,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2879,TRM4245,BENCLEAN 4951-POLYMER CATIONIC,UNI,0,KG,31000.0,0.0,0.0,,,,,,,,,,,,,,,,,
2880,TRM4246,BENCLEAN A1710 POLYMER ANIONIC,UNI,0,KG,29000.0,0.0,0.0,,,,,,,,,,,,,,,,,
2881,TRM3360,BOX SERBAGUNA UK L,UNI,0,PCS,16822.34,23000.0,0.0,,,,,,,,,,,,,,,,,
2882,TRM3906,CUTTING STICKER UK 90 X 20M,UNI,0,PCS,50000.0,75000.0,0.0,,,,,,,,,,,,,,,,,
2883,TRM3359,EMBER UK 80L,UNI,0,PCS,0.0,217500.0,0.0,,,,,,,,,,,,,,,,,
2884,TRM3914,EMERGENCY EYE WASH,UNI,0,PCS,1288550.0,1850000.0,0.0,,,,,,,,,,,,,,,,,
2885,TRM2105,GANTUNGAN (YOYO) ID CARD LOGO UNIMEDICA PLUS CARD HOLDER,UNI,0,PCS,7720.0,7720.0,0.0,,,,,,,,,,,,,,,,,
2886,TRM3544,GOTO STORAGE TROLLEY RAKSA,UNI,0,PCS,308151.0,450000.0,0.0,,,,,,,,,,,,,,,,,
2887,TRM3646,HELMET FRONT BRIM BLUE,UNI,0,PCS,65000.0,94250.0,0.0,,,,,,,,,,,,,,,,,
2888,TRM3645,HELMET FRONT BRIM RED,UNI,0,PCS,65000.0,94250.0,0.0,,,,,,,,,,,,,,,,,
2889,TRM3643,HELMET FRONT BRIM WHITE,UNI,0,PCS,65000.0,94250.0,0.0,,,,,,,,,,,,,,,,,
2890,TRM3644,HELMET FRONT BRIM YELLOW,UNI,0,PCS,65000.0,94250.0,0.0,,,,,,,,,,,,,,,,,
2891,TRM3233,IMPRABOARD 60 X 100CM,UNI,0,PCS,0.0,90000.0,0.0,,,,,,,,,,,,,,,,,
