LAPORAN PENJUALAN DETAIL PERIODE JANUARI 2026,,,,,,,,,,,,,,,
Data per 3 february 2026,,,,,,,,,,,,,,,
Nama Cust,Tanggal,No PO,No Inv,No.,Kode Item,Nama Item,Jml,Satuan,Harga, Pot.  ,Total, PPN , Total Akhir ,No FP,Ket
PT. SURABAYA AUTOCOMP INDONESIA,1/15/2026 14:40,PO-035/SAI-T/PUR-SAI/XII/25,0194/JL/CKRG/0126,4,TRM3980,MATE-0017626 KARET KUMIS LIGHT BROWN,20.00,KG,"200,000.00",0,"4,000,000.00"," 440,000.00 "," 4,440,000.00 ",04002600007490541,PO : PO-035/SAI-T/PUR-SAI/XII/25                                      DO : 12323-150126
PT. SURABAYA AUTOCOMP INDONESIA,1/15/2026 14:40,PO-035/SAI-T/PUR-SAI/XII/25,0194/JL/CKRG/0126,5,TRM3980,MATE-0017626 KARET KUMIS LIGHT BROWN,20.00,KG,"200,000.00",0,"4,000,000.00"," 440,000.00 "," 4,440,000.00 ",04002600007490541,PO : PO-035/SAI-T/PUR-SAI/XII/25                                      DO : 12323-150126
PT. SURABAYA AUTOCOMP INDONESIA,1/15/2026 14:40,PO-035/SAI-T/PUR-SAI/XII/25,0194/JL/CKRG/0126,6,TRM3980,MATE-0017626 KARET KUMIS LIGHT BROWN,20.00,KG,"200,000.00",0,"4,000,000.00"," 440,000.00 "," 4,440,000.00 ",04002600007490541,PO : PO-035/SAI-T/PUR-SAI/XII/25                                      DO : 12323-150126
PT. SURABAYA AUTOCOMP INDONESIA,1/15/2026 14:40,PO-035/SAI-T/PUR-SAI/XII/25,0194/JL/CKRG/0126,7,TRM3980,MATE-0017626 KARET KUMIS LIGHT BROWN,10.00,KG,"200,000.00",0,"2,000,000.00"," 220,000.00 "," 2,220,000.00 ",04002600007490541,PO : PO-035/SAI-T/PUR-SAI/XII/25                                      DO : 12323-150126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,1/12/2026 8:40,PO26-006-12,0261/JL/CKRG/0126,1,TRM1087,RUMAH LAMPU 120 CM,16.00,PCS,"42,500.00",0,"680,000.00"," 74,800.00 "," 754,800.00 ",,PO : PO26-006-12                         DO : 12299-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,1/12/2026 8:40,PO26-006-12,0261/JL/CKRG/0126,2,TRM2000,KABEL TIES 300 SIGMA,5.00,PCK,"53,325.00",0,"266,625.00"," 29,328.75 "," 295,953.75 ",,PO : PO26-006-12                         DO : 12299-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,1/12/2026 8:40,PO26-006-12,0261/JL/CKRG/0126,3,TRM3898,KONEKTOR LAMPU 30 CM,16.00,PCS,"12,000.00",0,"192,000.00"," 21,120.00 "," 213,120.00 ",,PO : PO26-006-12                         DO : 12299-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,1/12/2026 8:40,PO26-006-12,0261/JL/CKRG/0126,4,TRM4130,NIPPON RESIBON MATA GERINDA,20.00,PCS,"21,600.00",0,"432,000.00"," 47,520.00 "," 479,520.00 ",,PO : PO26-006-12                         DO : 12299-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,1/12/2026 8:40,PO26-006-12,0261/JL/CKRG/0126,5,TRM3864,SIKAT KAWAT UNION HI-11,5.00,PCS,"45,000.00",0,"225,000.00"," 24,750.00 "," 249,750.00 ",,PO : PO26-006-12                         DO : 12299-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,1/12/2026 8:40,PO26-006-12,0261/JL/CKRG/0126,6,TRM2253,DYNABOLT M8 X 40,50.00,PCS,"1,377.00",0,"68,850.00"," 7,573.50 "," 76,423.50 ",,PO : PO26-006-12                         DO : 12299-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,1/12/2026 8:40,PO26-006-12,0261/JL/CKRG/0126,7,TRM2254,DYNABOLT M10  X 60,50.00,PCS,"1,982.00",0,"99,100.00"," 10,901.00 "," 110,001.00 ",,PO : PO26-006-12                         DO : 12299-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,1/12/2026 8:40,PO26-006-12,0261/JL/CKRG/0126,8,TRM1372,SAKLAR OUTBOW ISI 4,5.00,PCS,"108,000.00",0,"540,000.00"," 59,400.00 "," 599,400.00 ",,PO : PO26-006-12                         DO : 12299-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,1/12/2026 8:40,PO26-006-12,0261/JL/CKRG/0126,9,TRM4483,LAMPU LED 120 CM SAFE LIGHT,16.00,PCS,"112,500.00",0,"1,800,000.00"," 198,000.00 "," 1,998,000.00 ",,PO : PO26-006-12                         DO : 12299-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,1/12/2026 8:45,PO25-575-1,0291/JL/CKRG/0126,1,TRM1085,LAMPU LED 120 CM,8.00,PCS,"112,500.00",0,"900,000.00"," 99,000.00 "," 999,000.00 ",,PO : PO25-575-1                           DO : 12290-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,1/12/2026 8:45,PO25-575-1,0291/JL/CKRG/0126,2,TRM1087,RUMAH LAMPU 120 CM,8.00,PCS,"42,500.00",0,"340,000.00"," 37,400.00 "," 377,400.00 ",,PO : PO25-575-1                           DO : 12290-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,1/12/2026 8:45,PO25-575-1,0291/JL/CKRG/0126,3,TRM3899,KABEL KONEKTOR LAMPU LED,15.00,PCS,"6,000.00",0,"90,000.00"," 9,900.00 "," 99,900.00 ",,PO : PO25-575-1                           DO : 12290-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,1/12/2026 8:45,PO25-575-1,0291/JL/CKRG/0126,4,TRM1999,KABEL TIES 200 SIGMA,5.00,PCK,"27,000.00",0,"135,000.00"," 14,850.00 "," 149,850.00 ",,PO : PO25-575-1                           DO : 12290-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,1/12/2026 8:45,PO25-575-1,0291/JL/CKRG/0126,5,TRM4429,SELANG ANGIN SPIRAL DIAMETER 12MM PANJANG 6M,8.00,ROL,"105,000.00",0,"840,000.00"," 92,400.00 "," 932,400.00 ",,PO : PO25-575-1                           DO : 12290-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,1/12/2026 8:45,PO25-575-1,0291/JL/CKRG/0126,6,TRM3864,SIKAT KAWAT UNION HI-11,4.00,PCS,"56,000.00",0,"224,000.00"," 24,640.00 "," 248,640.00 ",,PO : PO25-575-1                           DO : 12290-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,1/12/2026 8:45,PO25-575-1,0291/JL/CKRG/0126,7,TRM3909,SAKLAR OUTBOW ISI 4,5.00,PCS,"108,000.00",0,"540,000.00"," 59,400.00 "," 599,400.00 ",,PO : PO25-575-1                           DO : 12290-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,1/12/2026 8:45,PO25-575-1,0291/JL/CKRG/0126,8,TRM4430,LAMPU INLITE 30W,2.00,PCS,"187,500.00",0,"375,000.00"," 41,250.00 "," 416,250.00 ",,PO : PO25-575-1                           DO : 12290-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,1/12/2026 8:45,PO25-575-1,0291/JL/CKRG/0126,9,TRM2823,COUPLER QUICK 2 CABANG,2.00,PCS,"52,500.00",0,"105,000.00"," 11,550.00 "," 116,550.00 ",,PO : PO25-575-1                           DO : 12290-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,1/12/2026 8:45,PO25-575-1,0291/JL/CKRG/0126,10,TRM4284,TIE MOUNT FORT 25X25,2.00,PAK,"45,000.00",0,"90,000.00"," 9,900.00 "," 99,900.00 ",,PO : PO25-575-1                           DO : 12290-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,1/12/2026 8:45,PO25-575-1,0291/JL/CKRG/0126,11,TRM0800,SLING 4 KAKI 6X37 WRC RRT 12MM X 81 CM,2.00,PCS,"1,900,000.00",0,"3,800,000.00"," 418,000.00 "," 4,218,000.00 ",,PO : PO25-575-1                           DO : 12290-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,1/12/2026 8:45,PO25-575-1,0291/JL/CKRG/0126,12,TRM1087,RUMAH LAMPU 120 CM,1.00,PCS,"42,500.00",0,"42,500.00"," 4,675.00 "," 47,175.00 ",,PO : PO25-575-1                           DO : 12290-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,1/12/2026 8:45,PO25-575-1,0291/JL/CKRG/0126,13,TRM4258,FLEXIBLE DISC WHEEL 100X2X16 NIPPON RESIBON,20.00,PCS,"21,600.00",0,"432,000.00"," 47,520.00 "," 479,520.00 ",,PO : PO25-575-1                           DO : 12290-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,1/12/2026 8:45,PO25-575-1,0291/JL/CKRG/0126,14,TRM4483,LAMPU LED 120 CM SAFE LIGHT,3.00,PCS,"112,500.00",0,"337,500.00"," 37,125.00 "," 374,625.00 ",,PO : PO25-575-1                           DO : 12290-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,1/12/2026 10:54,PO26-004-12,0260/JL/CKRG/0126,1,TRM3897,KABEL FEDERAL ISI 3,1.00,ROL,"560,000.00",0,"560,000.00"," 61,600.00 "," 621,600.00 ",04002600014274886,PO : PO26-004-12                         DO : 12298-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,1/12/2026 10:54,PO26-004-12,0260/JL/CKRG/0126,2,TRM2417,TERMINAL 3 LUBANG 15330,5.00,PCS,"46,500.00",0,"232,500.00"," 25,575.00 "," 258,075.00 ",04002600014274886,PO : PO26-004-12                         DO : 12298-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,1/12/2026 10:54,PO26-004-12,0260/JL/CKRG/0126,3,TRM4459,TERMINAL 2 LUBANG 15321,3.00,PCS,"42,000.00",0,"126,000.00"," 13,860.00 "," 139,860.00 ",04002600014274886,PO : PO26-004-12                         DO : 12298-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,1/12/2026 10:54,PO26-004-12,0260/JL/CKRG/0126,4,TRM4460,SAKLAR LAMPU BROCO DOUBLE 16220,4.00,PCS,"24,000.00",0,"96,000.00"," 10,560.00 "," 106,560.00 ",04002600014274886,PO : PO26-004-12                         DO : 12298-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,1/12/2026 10:54,PO26-004-12,0260/JL/CKRG/0126,5,TRM0566,STECKER BROCO,5.00,PCS,"14,250.00",0,"71,250.00"," 7,837.50 "," 79,087.50 ",04002600014274886,PO : PO26-004-12                         DO : 12298-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,1/12/2026 10:54,PO26-004-12,0260/JL/CKRG/0126,6,TRM0175,KIPAS ANGIN PANASONIC  F EQ-405,5.00,PCS,"909,000.00",0,"4,545,000.00"," 499,950.00 "," 5,044,950.00 ",04002600014274886,PO : PO26-004-12                         DO : 12298-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,1/12/2026 10:54,PO26-004-12,0260/JL/CKRG/0126,7,TRM4040,TERMINAL CH FEMALE MALE,80.00,PCS,"3,000.00",0,"240,000.00"," 26,400.00 "," 266,400.00 ",04002600014274886,PO : PO26-004-12                         DO : 12298-120126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,1/14/2026 11:10,PO26-013-1,0262/JL/CKRG/0126,1,TRM3525,"STEEL WIRE BRUSH 8"" MULTI PRO",11.00,PCS,"163,875.00",0,"1,802,625.00"," 198,288.75 "," 2,000,913.75 ",04002600014274885,PO : PO26-013-1                           DO : 12310-140126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,1/14/2026 11:15,PO26-003-12,0263/JL/CKRG/0126,1,TRM2612,ACRYLIC BENING 1.2 X 2.4 M X 5MM,5.00,SHEET,"1,275,000.00",0,"6,375,000.00"," 701,250.00 "," 7,076,250.00 ",04002600014274883,PO : PO26-003-12                         DO : 12311-140126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,1/14/2026 11:15,PO26-003-12,0263/JL/CKRG/0126,2,TRM2854,PYLOX PUTIH,5.00,PCS,"33,000.00",0,"165,000.00"," 18,150.00 "," 183,150.00 ",04002600014274883,PO : PO26-003-12                         DO : 12311-140126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,1/26/2026 10:02,PO26-049-1,0420/JL/CKRG/0226,1,TRM3953,SELANG TOGAWA 6X11,1.00,PCS,"2,900,000.00",0,"2,900,000.00"," 319,000.00 "," 3,219,000.00 ",,PO : PO26-049-1                           DO : 12336-260126         
PT. TOYOTA BOSHOKU DEVICE INDONESIA,1/26/2026 10:02,PO26-049-1,0420/JL/CKRG/0226,2,TRM4485,REGULATOR CROWN NON HEATER,1.00,PCS,"3,000,000.00",0,"3,000,000.00"," 330,000.00 "," 3,330,000.00 ",,PO : PO26-049-1                           DO : 12336-260126         
PT. TOYOTA BOSHOKU DEVICE INDONESIA,1/30/2026 9:09,PO26-040-1,0421/JL/CKRG/0226,1,TRM1466,MICRO CLEANER JIP 141,3.00,CAN,"375,000.00",0,"1,125,000.00"," 123,750.00 "," 1,248,750.00 ",,PO : PO26-040-1                           DO : 12352-300126
PT. TOYOTA BOSHOKU DEVICE INDONESIA,1/30/2026 9:09,PO26-040-1,0421/JL/CKRG/0226,2,TRM1905,BATERAI LITHIUM LS 14250 3.6V,6.00,PCS,"337,500.00",0,"2,025,000.00"," 222,750.00 "," 2,247,750.00 ",,PO : PO26-040-1                           DO : 12352-300126
PT. TRI SAUDARA SENTOSA INDUSTRI,1/12/2026 9:04,PO02-2026/A/004/GEN,0196/JL/CKRG/0126,1,TRM4287,"POCKET KANBAN/LABEL (P28XL9.5CM, TEBAL 0.5MM)",500.00,PCS,"3,400.00",0,"1,700,000.00"," 187,000.00 "," 1,887,000.00 ",04002600009951812,PO : PO02-2026/A/004/GEN  DO : DLV-2601123420
PT. UNIVERSAL AGRI BISNISINDO,1/29/2026 11:37,BKS/PO/000104320,0419/JL/CKRG/0226,1,TRM2452,SUSU ULTRA UK 125 ML PLAIN,"5,940.00",PCS,"3,500.00",0,"20,790,000.00"," 2,286,900.00 "," 23,076,900.00 ",,PO : BKS/PO/000104320                DO : 12349-290126
PT. UNIVERSAL AGRI BISNISINDO,1/29/2026 11:37,BKS/PO/000104320,0419/JL/CKRG/0226,2,TRM0354,SUSU ULTRA UK 250 ML RASA COKLAT,145.00,PCS,"5,777.00",0,"837,665.00"," 92,143.15 "," 929,808.15 ",,PO : BKS/PO/000104320                DO : 12349-290126
PT. UNIVERSAL AGRI BISNISINDO,1/29/2026 11:37,BKS/PO/000104320,0419/JL/CKRG/0226,3,TRM0355,SUSU BEAR BRAND,72.00,PCS,"10,600.00",0,"763,200.00"," 83,952.00 "," 847,152.00 ",,PO : BKS/PO/000104320                DO : 12349-290126
PT. UNIVERSAL AGRI BISNISINDO,1/29/2026 11:37,BKS/PO/000104320,0419/JL/CKRG/0226,4,TRM0355,SUSU BEAR BRAND,266.00,PCS,"10,600.00",0,"2,819,600.00"," 310,156.00 "," 3,129,756.00 ",,PO : BKS/PO/000104320                DO : 12349-290126
PT. UNIVERSAL AGRI BISNISINDO,1/29/2026 11:37,BKS/PO/000104320,0419/JL/CKRG/0226,5,TRM0355,SUSU BEAR BRAND,322.00,PCS,"10,600.00",0,"3,413,200.00"," 375,452.00 "," 3,788,652.00 ",,PO : BKS/PO/000104320                DO : 12349-290126
PT. UNIVERSAL AGRI BISNISINDO,1/29/2026 11:37,BKS/PO/000104320,0419/JL/CKRG/0226,6,TRM0355,SUSU BEAR BRAND,108.00,PCS,"10,600.00",0,"1,144,800.00"," 125,928.00 "," 1,270,728.00 ",,PO : BKS/PO/000104320                DO : 12349-290126
PT. UNIVERSAL AGRI BISNISINDO,1/29/2026 11:37,BKS/PO/000104320,0419/JL/CKRG/0226,7,TRM0355,SUSU BEAR BRAND,24.00,PCS,"10,600.00",0,"254,400.00"," 27,984.00 "," 282,384.00 ",,PO : BKS/PO/000104320                DO : 12349-290126
PT. UNIVERSAL AGRI BISNISINDO,1/29/2026 11:37,BKS/PO/000104320,0419/JL/CKRG/0226,8,TRM0385,PLASTIK KRESEK,6.00,PAK,"11,800.00",0,"70,800.00"," 7,788.00 "," 78,588.00 ",,PO : BKS/PO/000104320                DO : 12349-290126
PT. UNIVERSAL AGRI BISNISINDO,1/29/2026 11:37,BKS/PO/000104320,0419/JL/CKRG/0226,9,TRM0384,GAS 3KG,2.00,PCS,"27,000.00",0,"54,000.00"," 5,940.00 "," 59,940.00 ",,PO : BKS/PO/000104320                DO : 12349-290126
PT. UNIVERSAL AGRI BISNISINDO,1/29/2026 11:37,BKS/PO/000104320,0419/JL/CKRG/0226,10,TRM0383,TELUR,51.30,KG,"30,000.00",0,"1,539,000.00"," 169,290.00 "," 1,708,290.00 ",,PO : BKS/PO/000104320                DO : 12349-290126
PT. WELGRO FEEDMILL (INDONESIA),1/9/2026 13:58,CTP/PO/000021733,0227/JL/CKRG/0126,1,TRM2452,SUSU ULTRA UK 125 ML PLAIN,"3,000.00",PCS,"3,200.00",0,"9,600,000.00"," 1,056,000.00 "," 10,656,000.00 ",,PO : CTP/PO/000021733               DO : 12287-090126
"SANOH INDONESIA, PT",1/6/2026 15:16,PL2600003,0235/JL/CKRG/0126,1,TRM0172,KARET GELANG BESAR,150.00,PCS,"62,000.00",0,"9,300,000.00"," 1,023,000.00 "," 10,323,000.00 ",04012600015623698,PO : PL2600003                             DO : 12263-060125
"SANOH INDONESIA, PT",1/6/2026 15:16,PL2600003,0235/JL/CKRG/0126,2,TRM0245,KAWAT LAS NICHO 2.6 MM,35.00,PCS,"33,450.00",0,"1,170,750.00"," 128,782.50 "," 1,299,532.50 ",04012600015623698,PO : PL2600003                             DO : 12263-060125
"SANOH INDONESIA, PT",1/6/2026 15:16,PL2600003,0235/JL/CKRG/0126,3,TRM0211,MASKING TAVE,192.00,PCS,"5,500.00",0,"1,056,000.00"," 116,160.00 "," 1,172,160.00 ",04012600015623698,PO : PL2600003                             DO : 12263-060125
"SANOH INDONESIA, PT",1/6/2026 15:16,PL2600003,0235/JL/CKRG/0126,4,TRM0208,MASKER KAIN,150.00,PCS,"9,500.00",0,"1,425,000.00"," 156,750.00 "," 1,581,750.00 ",04012600015623698,PO : PL2600003                             DO : 12263-060125
"SANOH INDONESIA, PT",1/6/2026 15:16,PL2600003,0235/JL/CKRG/0126,5,TRM0183,MARKING LT. BLUE (ARTLINE),120.00,PCS,"16,000.00",0,"1,920,000.00"," 211,200.00 "," 2,131,200.00 ",04012600015623698,PO : PL2600003                             DO : 12263-060125
"SANOH INDONESIA, PT",1/6/2026 15:16,PL2600003,0235/JL/CKRG/0126,6,TRM0189,MARKING SNOWMAN BLACK,120.00,PCS,"14,700.00",0,"1,764,000.00"," 194,040.00 "," 1,958,040.00 ",04012600015623698,PO : PL2600003                             DO : 12263-060125
"SANOH INDONESIA, PT",1/6/2026 15:16,PL2600003,0235/JL/CKRG/0126,7,TRM0185,MARKING SNOWMAN BLUE,240.00,PCS,"14,700.00",0,"3,528,000.00"," 388,080.00 "," 3,916,080.00 ",04012600015623698,PO : PL2600003                             DO : 12263-060125
"SANOH INDONESIA, PT",1/6/2026 15:16,PL2600003,0235/JL/CKRG/0126,8,TRM0188,MARKING SNOWMAN GREEN,120.00,PCS,"14,700.00",0,"1,764,000.00"," 194,040.00 "," 1,958,040.00 ",04012600015623698,PO : PL2600003                             DO : 12263-060125
"SANOH INDONESIA, PT",1/6/2026 15:16,PL2600003,0235/JL/CKRG/0126,9,TRM0192,MARKING SNOWMAN ORANGE,120.00,PCS,"14,700.00",0,"1,764,000.00"," 194,040.00 "," 1,958,040.00 ",04012600015623698,PO : PL2600003                             DO : 12263-060125
"SANOH INDONESIA, PT",1/6/2026 15:16,PL2600003,0235/JL/CKRG/0126,10,TRM0191,MARKING SNOWMAN RED,120.00,PCS,"14,700.00",0,"1,764,000.00"," 194,040.00 "," 1,958,040.00 ",04012600015623698,PO : PL2600003                             DO : 12263-060125
"SANOH INDONESIA, PT",1/6/2026 15:16,PL2600003,0235/JL/CKRG/0126,11,TRM0190,MARKING SNOWMAN YELLOW,240.00,PCS,"14,700.00",0,"3,528,000.00"," 388,080.00 "," 3,916,080.00 ",04012600015623698,PO : PL2600003                             DO : 12263-060125
"SANOH INDONESIA, PT",1/6/2026 15:16,PL2600003,0235/JL/CKRG/0126,12,TRM0184,MARKING YELLOW GREEN (ARTLINE),120.00,PCS,"16,000.00",0,"1,920,000.00"," 211,200.00 "," 2,131,200.00 ",04012600015623698,PO : PL2600003                             DO : 12263-060125
"SANOH INDONESIA, PT",1/14/2026 15:18,PL2600119,0236/JL/CKRG/0126,1,TRM4474,FS-500H PLASTIC FILM SEALER,1.00,PCS,"1,901,200.00",0,"1,901,200.00"," 209,132.00 "," 2,110,332.00 ",04002600015623699,PO : PL2600119                            DO : 12313-140126
"SANOH INDONESIA, PT",1/20/2026 8:42,PL2600167,0417/JL/CKRG/0226,1,TRM0390,POWER GLUE,36.00,PCS,"4,800.00",0,"172,800.00"," 19,008.00 "," 191,808.00 ",04002600025038024,PO : PL2600167                             DO : 12325-200126
"SANOH INDONESIA, PT",1/20/2026 8:42,PL2600167,0417/JL/CKRG/0226,2,TRM0181,MAJUN WARNA,150.00,KG,"5,800.00",0,"870,000.00"," 95,700.00 "," 965,700.00 ",04002600025038024,PO : PL2600167                             DO : 12325-200126
"SANOH INDONESIA, PT",1/27/2026 8:43,PL2600217,0418/JL/CKRG/0226,1,TRM0193,MARKING SNOWMAN PINK,240.00,PCS,"14,700.00",0,"3,528,000.00"," 388,080.00 "," 3,916,080.00 ",04002600025038023,PO : PL2600217                             DO : 12345-270126
"SINAR BENGAWAN MANDIRI, PT",1/20/2026 11:09,083/PO/SBM-TLJP/I/26,0357/JL/CKRG/0126,1,TRM0182,SARUNG TANGAN 5 BENANG,10.00,LSN,"25,650.00",0,"256,500.00"," 28,215.00 "," 284,715.00 ",04002600017310640,PO : 083/PO/SBM-TLJP/I/26          DO : 12324-200126
"SINAR BENGAWAN MANDIRI, PT",1/20/2026 11:09,083/PO/SBM-TLJP/I/26,0357/JL/CKRG/0126,2,TRM0181,MAJUN WARNA,50.00,KG,"6,500.00",0,"325,000.00"," 35,750.00 "," 360,750.00 ",04002600017310640,PO : 083/PO/SBM-TLJP/I/26          DO : 12324-200126
"SINAR BENGAWAN MANDIRI, PT",1/24/2026 11:10,088/PO/SBM-TLJP/I/26,0358/JL/CKRG/0126,1,TRM3423,"AMPLAS ROLL GRADE 150 UKURAN 4"" X 46 MTR",1.00,ROL,"303,750.00",0,"303,750.00"," 33,412.50 "," 337,162.50 ",04002600017310637,PO : 088/PO/SBM-TLJP/I/26          DO  : 12355-240126
TRIMA ANUGERAH SEJAHTERA,1/21/2026 17:58,PFA.PS-260120001,0352/JL/CKRG/0126,1,TRM4479,STANG SEALANT HILTI,1.00,PCS,"4,680,000.00",0,"4,680,000.00"," 514,800.00 "," 5,194,800.00 ",04002600016420355,PO : PFA.PS-260120001                DO : 12329-210126
"VALMET TECHNOLOGY CENTER, PT",1/6/2026 14:03,POQ012880,0349/JL/CKRG/0126,1,TRM0568,MICROBACT 1 LITER,20.00,PC,"139,650.00",0,"2,793,000.00"," 307,230.00 "," 3,100,230.00 ",04002600015883986,PO : POQ012880                           DO : 12273-061225
"VALMET, PT",1/22/2026 14:34,S20030348,0351/JL/CKRG/0126,1,TRM4469,RUBBER CHICACO 3/4,60.00,PCS,"6,875.00",0,"412,500.00"," 45,375.00 "," 457,875.00 ",04002600015997287,PO : S20030348                            DO : 12331-220126
,,,,,,,,,,,,,,,
,,,,,,TOTAL,,,,,,," 735,464,039.76 ",,
